First line of output
257,  1.52417,  0.137039,  1.66026,  2.77522,  
258,  0.947545,  0.137344,  0.99644,  1.70885,  
259,  0.518899,  0.137651,  0.518519,  0.900526,  
260,  0.248043,  0.137962,  0.235817,  0.370349,  
261,  0.142518,  0.138274,  0.155526,  0.133755,  
262,  0.207463,  0.138588,  0.282645,  0.201156,  
263,  0.445517,  0.138904,  0.619935,  0.577712,  
264,  0.856767,  0.139221,  1.16788,  1.2632,  
265,  1.43873,  0.139539,  1.92468,  2.25198,  
266,  2.18639,  0.139858,  2.88622,  3.5331,  
267,  3.09225,  0.140177,  4.0461,  5.09048,  
268,  4.14645,  0.140497,  5.39564,  6.90321,  
269,  5.33691,  0.140816,  6.92392,  8.94599,  
270,  6.64951,  0.141135,  8.61786,  11.1895,  
271,  8.06829,  0.141454,  10.4623,  13.6012,  
272,  9.57572,  0.141772,  12.4399,  16.1455,  
273,  11.1529,  0.142089,  14.5316,  18.785,  
274,  12.7799,  0.142405,  16.7166,  21.4808,  
275,  14.4361,  0.14272,  18.9723,  24.1932,  
276,  16.1002,  0.143034,  21.2749,  26.8827,  
277,  17.7509,  0.143346,  23.5991,  29.5104,  
278,  19.3671,  0.143657,  25.919,  32.0387,  
279,  20.9279,  0.143967,  28.2076,  34.4321,  
280,  22.4133,  0.144276,  30.4379,  36.6577,  
281,  23.8042,  0.144583,  32.5824,  38.6856,  
282,  25.0827,  0.144889,  34.6141,  40.4892,  
283,  26.2325,  0.145193,  36.5064,  42.046,  
284,  27.2388,  0.145497,  38.2337,  43.3372,  
285,  28.0888,  0.1458,  39.772,  44.3486,  
286,  28.7716,  0.146101,  41.0986,  45.0701,  
287,  29.2786,  0.146402,  42.1932,  45.4961,  
288,  29.6032,  0.146703,  43.0379,  45.6251,  
289,  29.7416,  0.147002,  43.6177,  45.46,  
290,  29.6918,  0.147302,  43.9206,  45.0074,  
291,  29.4546,  0.147602,  43.9385,  44.2777,  
292,  29.0331,  0.147901,  43.6666,  43.2849,  
293,  28.4328,  0.148201,  43.1044,  42.0457,  
294,  27.6612,  0.148501,  42.2554,  40.5798,  
295,  26.7285,  0.148801,  41.1275,  38.9091,  
296,  25.6464,  0.149102,  39.7327,  37.0575,  
297,  24.429,  0.149404,  38.0873,  35.0504,  
298,  23.0918,  0.149707,  36.2117,  32.9141,  
299,  21.6521,  0.150011,  34.1301,  30.6761,  
300,  20.1283,  0.150316,  31.8705,  28.3639,  
301,  18.5399,  0.150622,  29.464,  26.0052,  
302,  16.9075,  0.150929,  26.9443,  23.6271,  
303,  15.2518,  0.151237,  24.3477,  21.2565,  
304,  13.5942,  0.151546,  21.712,  18.9189,  
305,  11.9557,  0.151857,  19.0761,  16.6391,  
306,  10.3572,  0.152169,  16.4793,  14.4402,  
307,  8.81899,  0.152482,  13.9606,  12.3439,  
308,  7.36022,  0.152796,  11.5579,  10.3699,  
309,  5.99902,  0.15311,  9.30762,  8.53634,  
310,  4.75202,  0.153426,  7.24354,  6.8591,  
311,  3.63412,  0.153741,  5.39655,  5.35207,  
312,  2.6583,  0.154057,  3.7939,  4.02694,  
313,  1.8354,  0.154373,  2.45865,  2.89317,  
314,  1.17399,  0.154689,  1.40928,  1.95799,  
315,  0.680215,  0.155005,  0.6593,  1.22634,  
316,  0.356779,  0.155009,  0.216257,  0.69907,  
317,  0.207091,  0.155322,  0.0850844,  0.380866,  
318,  0.22834,  0.155634,  0.261919,  0.267467,  
319,  0.416557,  0.155943,  0.738853,  0.354876,  
320,  0.765331,  0.156251,  1.50278,  0.636959,  
321,  1.26592,  0.156556,  2.5357,  1.10552,  
322,  1.90743,  0.156858,  3.81505,  1.75037,  
323,  2.67694,  0.157156,  5.31421,  2.55944,  
324,  3.55978,  0.157451,  7.00303,  3.51887,  
325,  4.53977,  0.157742,  8.84845,  4.61313,  
326,  5.59944,  0.158028,  10.8151,  5.82517,  
327,  6.72034,  0.158309,  12.8661,  7.13659,  
328,  7.88335,  0.158584,  14.9637,  8.52777,  
329,  9.06893,  0.158854,  17.0698,  9.97809,  
330,  10.2575,  0.159118,  19.1472,  11.4662,  
331,  11.4296,  0.159375,  21.1595,  12.97,  
332,  12.5664,  0.159626,  23.0723,  14.4672,  
333,  13.6496,  0.159869,  24.8536,  15.9354,  
334,  14.6623,  0.160105,  26.4743,  17.3525,  
335,  15.5886,  0.160334,  27.9086,  18.6968,  
336,  16.4141,  0.160555,  29.1344,  19.9473,  
337,  17.1261,  0.160767,  30.1335,  21.0841,  
338,  17.714,  0.160972,  30.8919,  22.089,  
339,  18.1687,  0.161168,  31.4,  22.9449,  
340,  18.4837,  0.161356,  31.6524,  23.6373,  
341,  18.6543,  0.161536,  31.6478,  24.1536,  
342,  18.6782,  0.161707,  31.3893,  24.4837,  
343,  18.5554,  0.16187,  30.8839,  24.6204,  
344,  18.2879,  0.162024,  30.1423,  24.5593,  
345,  17.8801,  0.162169,  29.1787,  24.2994,  
346,  17.3384,  0.162307,  28.0103,  23.8425,  
347,  16.6713,  0.162436,  26.6573,  23.1941,  
348,  15.8891,  0.162557,  25.1421,  22.3628,  
349,  15.0041,  0.16267,  23.4892,  21.3604,  
350,  14.0298,  0.162774,  21.7247,  20.202,  
351,  12.9815,  0.162872,  19.8759,  18.9057,  
352,  11.8754,  0.162961,  17.9711,  17.4922,  
353,  10.7288,  0.163043,  16.0386,  15.9847,  
354,  9.55964,  0.163118,  14.1071,  14.4087,  
355,  8.38644,  0.163186,  12.2049,  12.7912,  
356,  7.22785,  0.163247,  10.3598,  11.1605,  
357,  6.10248,  0.163301,  8.59855,  9.54558,  
358,  5.02862,  0.163349,  6.94663,  7.97589,  
359,  4.024,  0.163391,  5.4282,  6.4804,  
